filename,cgpa,academic_year,internship_count,legal_research,moot_court,tier_firm,publications,company_law,contract_law,hire_decision
candidate_387.pdf,7.781895914594819,5,1,1,0,1,1,1,1,1
candidate_388.pdf,5.127158712524204,5,3,1,0,0,0,1,0,0
candidate_389.pdf,8.177593283393588,3,1,1,1,1,0,1,1,1
candidate_390.pdf,7.5829105721531365,4,1,1,1,1,0,1,0,1
candidate_391.pdf,8.219700903580703,3,0,1,0,1,0,1,0,1
candidate_392.pdf,6.958736252294483,5,3,0,0,1,2,1,1,0
candidate_393.pdf,8.28392314106815,5,1,1,1,1,0,1,1,1
candidate_394.pdf,7.272513814571348,5,1,1,1,0,2,1,1,0
candidate_395.pdf,6.125500079170325,5,0,0,1,0,1,1,0,0
candidate_396.pdf,7.909711468316944,4,4,0,0,0,1,1,1,1
candidate_397.pdf,7.615402403551299,5,0,0,0,0,0,1,0,1
candidate_398.pdf,5.924134198114252,5,4,1,1,0,0,1,1,0
candidate_399.pdf,7.515093520981301,4,2,0,0,0,2,1,0,1
candidate_400.pdf,7.1750394970131355,4,4,1,0,1,3,1,1,0
candidate_401.pdf,6.8008422408103915,5,4,0,1,1,0,1,1,0
candidate_402.pdf,8.53637479374222,5,1,1,1,0,0,1,0,1
candidate_403.pdf,7.619820742150491,4,2,0,1,0,0,1,0,1
candidate_404.pdf,7.48019084172977,4,1,0,0,0,0,1,0,0
candidate_405.pdf,8.41843935307105,5,3,0,0,0,2,1,1,1
candidate_406.pdf,7.288041885699576,5,4,0,0,1,1,1,1,0
candidate_407.pdf,6.479209835204907,3,1,0,1,1,2,1,0,0
candidate_408.pdf,9.147831097169707,5,1,1,0,1,1,1,1,1
candidate_409.pdf,5.198690072718645,5,0,1,0,1,2,1,1,0
candidate_410.pdf,8.856446799509897,3,1,1,1,1,0,1,0,1
candidate_411.pdf,7.860753212116024,5,3,0,0,0,0,1,1,1
candidate_412.pdf,8.010916648650674,5,0,1,0,0,0,1,1,1
candidate_413.pdf,8.655286992720837,3,1,0,0,0,1,1,1,1
candidate_414.pdf,7.36596555183229,5,3,0,1,0,0,1,1,0
candidate_415.pdf,8.386233271291038,4,3,0,1,0,1,1,0,1
candidate_416.pdf,5.400214316124452,5,2,1,0,1,1,1,1,0
candidate_417.pdf,9.4393093841782,5,2,1,0,1,1,1,1,1
candidate_418.pdf,6.947874647139804,4,3,1,0,1,1,1,1,0
candidate_419.pdf,8.127812961106256,5,0,0,0,0,0,1,0,1
candidate_420.pdf,6.236506155223624,4,3,0,1,1,2,1,0,0
candidate_421.pdf,7.444258661944609,5,2,0,0,1,2,1,1,0
candidate_422.pdf,7.781776928586143,5,1,1,0,1,0,1,1,1
candidate_423.pdf,7.316127119422549,4,0,1,0,1,0,1,1,0
candidate_424.pdf,6.264105110342486,4,0,0,1,0,0,1,0,0
candidate_425.pdf,8.165165316194614,4,2,1,0,1,1,1,1,1
candidate_426.pdf,8.023327615670384,5,2,1,0,0,0,1,0,1
candidate_427.pdf,8.24025195949305,5,3,1,0,1,1,1,0,1
candidate_428.pdf,5.985416427770578,5,3,0,1,0,0,1,0,0
candidate_429.pdf,7.158442993698758,5,4,1,1,0,1,1,1,0
candidate_430.pdf,6.200519688461628,5,2,1,1,0,2,1,0,0
candidate_431.pdf,5.329413726933861,3,2,0,1,1,1,1,0,0
candidate_432.pdf,6.04776396196194,3,3,0,1,0,0,1,0,0
candidate_433.pdf,6.74879142618706,5,1,0,1,0,0,1,1,0
candidate_434.pdf,8.274882035957033,3,4,0,0,0,1,1,1,1
candidate_435.pdf,6.421952080674011,5,0,0,0,0,0,1,0,0
candidate_436.pdf,5.987837049718623,4,0,1,0,0,3,1,1,0
candidate_437.pdf,7.612583409016462,5,2,1,0,1,1,1,1,1
candidate_438.pdf,7.634379291541887,5,2,1,1,0,0,1,1,1
candidate_439.pdf,7.272463511530206,5,1,0,0,0,1,1,0,0
candidate_440.pdf,8.302860597981631,3,3,1,0,1,0,1,1,1
candidate_441.pdf,6.954595022395046,3,3,1,0,0,1,1,1,0
candidate_442.pdf,7.603512785269514,4,2,1,1,0,0,1,1,1
candidate_443.pdf,7.3126194567709435,5,4,0,0,1,2,1,1,0
candidate_444.pdf,8.282131043943878,4,2,1,0,0,0,1,0,1
candidate_445.pdf,7.220722655020149,4,2,1,1,0,0,1,1,0
candidate_446.pdf,7.763067979019783,4,1,1,1,0,0,1,1,1
candidate_447.pdf,5.890280126885699,4,1,1,0,0,1,1,0,0
candidate_448.pdf,9.09341243600702,3,0,0,1,0,0,1,0,1
candidate_449.pdf,7.897305477169994,5,0,0,0,0,0,1,0,1
candidate_450.pdf,9.462237437056867,5,2,1,0,1,0,1,1,1
candidate_451.pdf,7.780736040280451,3,0,1,1,0,0,1,1,1
candidate_452.pdf,7.134675370024576,4,3,0,1,0,1,1,1,0
candidate_453.pdf,7.621528167561446,4,1,1,1,1,2,1,1,1
candidate_454.pdf,7.333657001243091,4,1,1,0,0,0,1,1,0
candidate_455.pdf,6.3918436330041715,5,2,1,1,0,0,1,0,0
candidate_456.pdf,7.343645579405686,5,2,0,0,0,2,1,1,0
candidate_457.pdf,6.432935591553379,4,3,0,1,0,0,1,0,0
candidate_458.pdf,5.790834344672361,4,2,1,0,1,0,1,1,0
candidate_459.pdf,8.371989332140235,5,1,1,1,1,1,1,0,1
candidate_460.pdf,8.207339265964581,5,1,1,1,0,0,1,1,1
candidate_461.pdf,7.543784911287673,4,3,0,0,1,2,1,1,1
candidate_462.pdf,5.768501193444677,5,0,0,1,1,0,1,1,0
candidate_463.pdf,6.575076579223775,4,2,0,1,0,0,1,0,0
candidate_464.pdf,7.447437012168546,5,2,1,0,1,0,1,1,0
candidate_465.pdf,7.749008901459047,3,2,1,1,0,1,1,1,1
candidate_466.pdf,8.331037399379847,4,2,1,0,0,3,1,0,1
candidate_467.pdf,7.4881253754109975,4,2,0,0,0,1,1,0,0
candidate_468.pdf,8.205917830706571,3,0,1,1,1,1,1,0,1
candidate_469.pdf,7.40850073412419,3,3,1,1,0,0,1,1,0
candidate_470.pdf,6.441604393627013,4,0,0,1,1,1,1,0,0
candidate_471.pdf,7.542177087251874,4,1,1,1,0,1,1,1,1
candidate_472.pdf,7.089319326378223,4,2,1,0,0,0,1,1,0
candidate_473.pdf,7.817779204522749,4,0,0,0,0,1,1,1,1
candidate_474.pdf,8.379899869595125,5,1,1,1,0,1,1,0,1
candidate_475.pdf,7.887426972179977,5,4,1,0,1,0,1,1,1
candidate_476.pdf,8.838825012226982,4,0,0,1,0,0,1,0,1
candidate_477.pdf,6.2517785520272255,4,0,1,1,0,1,1,0,0
candidate_478.pdf,6.616304960701249,5,1,0,1,1,1,1,1,0
candidate_479.pdf,7.979587372591174,5,2,0,1,0,1,1,0,1
candidate_480.pdf,7.506029331820422,4,0,1,1,0,0,1,1,1
candidate_481.pdf,6.804564541803697,4,3,1,0,0,1,1,0,0
candidate_482.pdf,8.456054019826167,4,2,1,1,1,1,1,1,1
candidate_483.pdf,6.908438921608137,4,2,1,1,0,2,1,1,0
candidate_484.pdf,8.106466489509842,5,1,1,0,0,1,1,1,1
candidate_485.pdf,8.394630020499475,5,0,1,0,1,0,1,0,1
candidate_486.pdf,5.619456522976748,5,2,0,1,1,2,1,0,0
candidate_487.pdf,9.381047462436394,5,0,0,1,0,0,1,0,1
candidate_488.pdf,7.359326925765663,5,2,1,1,0,0,1,1,0
candidate_489.pdf,6.302014109780313,5,1,1,0,0,0,1,1,0
candidate_490.pdf,8.17064333115303,3,0,1,0,0,0,1,0,1
candidate_491.pdf,7.447224385906303,5,2,0,0,0,1,1,1,0
candidate_492.pdf,5.0,4,2,1,0,0,1,1,0,0
candidate_493.pdf,7.310876408271706,5,3,1,1,0,1,1,1,0
candidate_494.pdf,8.401606147934404,5,4,1,0,1,0,1,1,1
candidate_495.pdf,7.2231445018393545,5,0,1,1,0,0,1,1,0
candidate_496.pdf,8.407951813908689,5,0,0,0,0,0,1,0,1
candidate_497.pdf,7.163215518557072,5,1,0,0,1,0,1,1,0
candidate_498.pdf,7.746477223758908,5,2,1,1,0,0,1,1,1
candidate_499.pdf,9.430459100092527,3,0,0,1,0,1,1,1,1
candidate_500.pdf,8.719253760806525,5,2,0,1,0,0,1,0,1
